checkpoint,seed,metric,default,coupled,raw_diff_coupled_minus_default,delta_default_from_12k,delta_coupled_from_12k,delta_delta
12000,7,group_decoupling_g,0.35628231785134123,0.35628231785134123,0.0,0.0,0.0,0.0
12000,8,group_decoupling_g,2.2846254081260744,2.2846254081260744,0.0,0.0,0.0,0.0
12000,9,group_decoupling_g,1.6608235913277856,1.6608235913277856,0.0,0.0,0.0,0.0
12000,10,group_decoupling_g,1.184282971554599,1.184282971554599,0.0,0.0,0.0,0.0
12000,11,group_decoupling_g,-0.48413103810006275,-0.48413103810006275,0.0,0.0,0.0,0.0
12000,12,group_decoupling_g,0.11100229270016593,0.11100229270016593,0.0,0.0,0.0,0.0
12000,13,group_decoupling_g,-0.09061568833454947,-0.09061568833454947,0.0,0.0,0.0,0.0
12000,14,group_decoupling_g,1.1251918362862992,1.1251918362862992,0.0,0.0,0.0,0.0
12000,15,group_decoupling_g,0.6786527302129766,0.6786527302129766,0.0,0.0,0.0,0.0
12000,16,group_decoupling_g,-0.4844970115207201,-0.4844970115207201,0.0,0.0,0.0,0.0
12000,17,group_decoupling_g,0.330323169110766,0.330323169110766,0.0,0.0,0.0,0.0
12000,18,group_decoupling_g,0.273790455872994,0.273790455872994,0.0,0.0,0.0,0.0
12000,19,group_decoupling_g,0.5578977187368122,0.5578977187368122,0.0,0.0,0.0,0.0
12000,20,group_decoupling_g,0.14995890139532886,0.14995890139532886,0.0,0.0,0.0,0.0
12000,21,group_decoupling_g,0.9802623196342535,0.9802623196342535,0.0,0.0,0.0,0.0
12000,22,group_decoupling_g,1.720487998321504,1.720487998321504,0.0,0.0,0.0,0.0
12000,23,group_decoupling_g,-0.5178701218952986,-0.5178701218952986,0.0,0.0,0.0,0.0
12000,24,group_decoupling_g,-0.08960590238282995,-0.08960590238282995,0.0,0.0,0.0,0.0
12000,25,group_decoupling_g,0.5756726600621545,0.5756726600621545,0.0,0.0,0.0,0.0
12000,26,group_decoupling_g,0.5934882372162269,0.5934882372162269,0.0,0.0,0.0,0.0
12000,27,group_decoupling_g,0.35348208409393456,0.35348208409393456,0.0,0.0,0.0,0.0
12000,28,group_decoupling_g,0.3519256530772932,0.3519256530772932,0.0,0.0,0.0,0.0
12000,29,group_decoupling_g,0.6112365222162552,0.6112365222162552,0.0,0.0,0.0,0.0
12000,30,group_decoupling_g,0.04850249950777097,0.04850249950777097,0.0,0.0,0.0,0.0
18000,1,group_decoupling_g,0.675028613906433,0.9419465262116034,0.26691791230517037,0.5273828438613202,0.7943007561664905,0.26691791230517037
18000,2,group_decoupling_g,1.089888699656768,0.034802047342498366,-1.0550866523142697,0.8356324615376847,-0.219454190776585,-1.0550866523142697
18000,3,group_decoupling_g,0.832502020414766,0.5191378240703615,-0.3133641963444045,-0.22871775250786208,-0.5420819488522666,-0.3133641963444045
18000,4,group_decoupling_g,-0.15077869368742203,-0.2854127765208887,-0.13463408283346667,-1.1147647765043858,-1.2493988593378522,-0.13463408283346645
18000,5,group_decoupling_g,1.0897952759270597,-0.8934200111414263,-1.983215287068486,-0.6837470954390243,-2.6669623825075104,-1.983215287068486
18000,6,group_decoupling_g,-1.320362542015481,-0.6349331316381399,0.6854294103773411,-1.0465658965186488,-0.3611364861413078,0.6854294103773411
18000,7,group_decoupling_g,0.20053569538196125,1.5510808092787345,1.3505451138967732,-0.15574662246937998,1.1947984914273932,1.3505451138967732
18000,8,group_decoupling_g,-0.554303341291801,0.3379148182500509,0.8922181595418519,-2.8389287494178754,-1.9467105898760235,0.8922181595418519
18000,9,group_decoupling_g,0.6864981258468692,0.5442970010592123,-0.1422011247876569,-0.9743254654809164,-1.1165265902685733,-0.1422011247876569
18000,10,group_decoupling_g,0.5046244357435301,1.4104000284353457,0.9057755926918156,-0.6796585358110689,0.22611705688074668,0.9057755926918156
18000,11,group_decoupling_g,0.38985881960385127,-0.3647817011968886,-0.7546405208007398,0.873989857703914,0.11934933690317417,-0.7546405208007398
18000,12,group_decoupling_g,-0.10071849896446139,-0.5013078118110403,-0.40058931284657895,-0.21172079166462732,-0.6123101045112063,-0.40058931284657895
18000,13,group_decoupling_g,-0.9553178471963111,-0.29825218663900177,0.6570656605573093,-0.8647021588617616,-0.2076364983044523,0.6570656605573093
18000,14,group_decoupling_g,0.7758159947141661,0.24364500257644228,-0.5321709921377238,-0.3493758415721331,-0.8815468337098569,-0.5321709921377238
18000,15,group_decoupling_g,0.23447381648062926,-0.17750758666216293,-0.4119814031427922,-0.4441789137323473,-0.8561603168751395,-0.4119814031427922
18000,16,group_decoupling_g,-0.013714376230604008,0.6470369676751775,0.6607513439057815,0.4707826352901161,1.1315339791958976,0.6607513439057815
18000,17,group_decoupling_g,-0.17715695661525133,0.2335990858628847,0.410756042478136,-0.5074801257260173,-0.09672408324788129,0.410756042478136
18000,18,group_decoupling_g,-0.3700519605732506,0.08848447223795164,0.45853643281120227,-0.6438424164462446,-0.18530598363504236,0.45853643281120227
18000,19,group_decoupling_g,1.0929295370930838,0.13173727619983566,-0.9611922608932482,0.5350318183562717,-0.4261604425369765,-0.9611922608932482
18000,20,group_decoupling_g,-0.34711239465914945,-0.2812867237033574,0.06582567095579206,-0.4970712960544783,-0.43124562509868625,0.06582567095579206
18000,21,group_decoupling_g,-0.6016911252558499,0.19011097539130795,0.7918021006471578,-1.5819534448901034,-0.7901513442429455,0.7918021006471578
18000,22,group_decoupling_g,1.611499241073452,0.09367507139463349,-1.5178241696788186,-0.1089887572480519,-1.6268129269268705,-1.5178241696788186
18000,23,group_decoupling_g,-0.6854148437704164,-0.8157955620697699,-0.1303807182993535,-0.16754472187511782,-0.2979254401744713,-0.1303807182993535
18000,24,group_decoupling_g,0.5031375151649986,-0.3137017160285449,-0.8168392311935435,0.5927434175478286,-0.22409581364571496,-0.8168392311935435
18000,25,group_decoupling_g,0.6251257373636314,0.4840664949440425,-0.1410592424195889,0.049453077301476966,-0.09160616511811193,-0.1410592424195889
18000,26,group_decoupling_g,-1.0461328228522242,-0.1302583341869572,0.915874488665267,-1.639621060068451,-0.7237465714031841,0.915874488665267
18000,27,group_decoupling_g,0.06332126351790657,0.11516978064611738,0.051848517128210814,-0.290160820576028,-0.23831230344781718,0.051848517128210814
18000,28,group_decoupling_g,-0.14000468760191365,-0.7317306768091085,-0.5917259892071949,-0.4919303406792068,-1.0836563298864017,-0.5917259892071949
18000,29,group_decoupling_g,0.10853631806096309,0.7798522663636454,0.6713159483026823,-0.5027002041552922,0.1686157441473901,0.6713159483026823
18000,30,group_decoupling_g,0.4446969752815304,0.038803472494084446,-0.40589350278744596,0.39619447577375944,-0.009699027013686523,-0.40589350278744596
24000,1,group_decoupling_g,0.11591058065312732,-0.07974775065411355,-0.19565833130724086,-0.0317351893919855,-0.22739352069922636,-0.19565833130724086
24000,2,group_decoupling_g,1.3024020261273397,0.09095759223968103,-1.2114444338876587,1.0481457880082563,-0.16329864587940235,-1.2114444338876587
24000,3,group_decoupling_g,0.1559244875318453,1.5291242483654002,1.3731997608335549,-0.9052952853907827,0.46790447544277214,1.3731997608335549
24000,4,group_decoupling_g,0.07278043411434654,0.27980133901835424,0.2070209049040077,-0.8912056487026171,-0.6841847437986094,0.2070209049040077
24000,5,group_decoupling_g,0.14489085077155006,0.5534358254967089,0.4085449747251588,-1.628651520594534,-1.2201065458693752,0.4085449747251588
24000,6,group_decoupling_g,-0.649497190984712,-0.28937803637883985,0.3601191546058722,-0.3757005454878799,-0.015581390882007717,0.3601191546058722
24000,7,group_decoupling_g,1.2093529613280138,-0.15603835454877713,-1.365391315876791,0.8530706434766726,-0.5123206724001184,-1.365391315876791
24000,8,group_decoupling_g,1.16284577518462,-1.1763497805845424,-2.3391955557691624,-1.1217796329414544,-3.460975188710617,-2.3391955557691624
24000,9,group_decoupling_g,1.6411248336706228,0.7088284678417494,-0.9322963658288734,-0.01969875765716278,-0.9519951234860362,-0.9322963658288734
24000,10,group_decoupling_g,0.8221436884427324,-0.4481580037272477,-1.2703016921699801,-0.3621392831118666,-1.6324409752818467,-1.2703016921699801
24000,11,group_decoupling_g,0.2942057579782147,0.14324958052774917,-0.15095617745046552,0.7783367960782774,0.6273806186278119,-0.15095617745046552
24000,12,group_decoupling_g,0.01894827776478447,-0.21754195074779226,-0.23649022851257673,-0.09205401493538146,-0.3285442434479582,-0.23649022851257673
24000,13,group_decoupling_g,-0.7690344224393231,-0.87103141257618,-0.10199699013685692,-0.6784187341047736,-0.7804157242416305,-0.10199699013685692
24000,14,group_decoupling_g,0.5422697577793802,-0.06963515238091755,-0.6119049101602978,-0.5829220785069189,-1.1948269886672167,-0.6119049101602978
24000,15,group_decoupling_g,0.5328304551069429,0.6037353475960208,0.07090489248907783,-0.14582227510603363,-0.0749173826169558,0.07090489248907783
24000,16,group_decoupling_g,-0.24323150545520655,-0.0899975517980125,0.15323395365719406,0.24126550606551356,0.3944994597227076,0.15323395365719406
24000,17,group_decoupling_g,1.2843146494589286,1.2108924053788783,-0.07342224408005027,0.9539914803481626,0.8805692362681123,-0.07342224408005027
24000,18,group_decoupling_g,0.23926447848616417,-0.16883209918994346,-0.40809657767610763,-0.03452597738682983,-0.44262255506293746,-0.40809657767610763
24000,19,group_decoupling_g,0.9286490287188822,0.13701656376455573,-0.7916324649543265,0.37075130998207007,-0.4208811549722564,-0.7916324649543265
24000,20,group_decoupling_g,0.17591246971818242,0.6585533868123441,0.4826409170941617,0.02595356832285356,0.5085944854170152,0.4826409170941617
24000,21,group_decoupling_g,-0.5826998766325906,0.05293647593236628,0.6356363525649569,-1.562962196266844,-0.9273258437018872,0.6356363525649569
24000,22,group_decoupling_g,-0.06075469287744917,1.0354521839674513,1.0962068768449005,-1.7812426911989532,-0.6850358143540527,1.0962068768449005
24000,23,group_decoupling_g,0.224708843003403,-0.5413891014984502,-0.7660979445018532,0.7425789648987016,-0.023518979603151635,-0.7660979445018532
24000,24,group_decoupling_g,0.4666280120562172,0.6646087864561565,0.19798077439993933,0.5562339144390471,0.7542146888389865,0.19798077439993933
24000,25,group_decoupling_g,-0.26692212277505933,0.9063494705950192,1.1732715933700786,-0.8425947828372138,0.3306768105328648,1.1732715933700786
24000,26,group_decoupling_g,-0.886758864394362,0.33730006732056794,1.22405893171493,-1.480247101610589,-0.25618816989565896,1.22405893171493
24000,27,group_decoupling_g,-0.18130323376162716,-0.2894537162877775,-0.10815048252615034,-0.5347853178555617,-0.642935800381712,-0.10815048252615034
24000,28,group_decoupling_g,-0.18716657072344223,-1.1273816678535105,-0.9402150971300682,-0.5390922238007354,-1.4793073209308036,-0.9402150971300682
24000,29,group_decoupling_g,0.6076380341244088,-0.04524192436121899,-0.6528799584856277,-0.0035984880918464857,-0.6564784465774742,-0.6528799584856277
24000,30,group_decoupling_g,0.08006692048065656,-0.3965393057855522,-0.47660622626620874,0.03156442097288559,-0.44504180529332316,-0.47660622626620874
30000,1,group_decoupling_g,-0.2571644386210472,0.1987138052442663,0.4558782438653135,-0.40481020866616,0.05106803519915348,0.4558782438653135
30000,2,group_decoupling_g,0.30743379890483435,0.27709320351124656,-0.0303405953935878,0.05317756078575098,0.022836965392163178,-0.0303405953935878
30000,3,group_decoupling_g,0.4837831875960883,0.89674826094126,0.41296507334517174,-0.5774365853265397,-0.164471511981368,0.41296507334517174
30000,4,group_decoupling_g,-0.5753722903107932,0.36156397192720136,0.9369362622379945,-1.5393583731277567,-0.6024221108897623,0.9369362622379944
30000,5,group_decoupling_g,0.4416479995182716,0.41161161843890026,-0.030036381079371344,-1.3318943718478125,-1.3619307529271838,-0.030036381079371344
30000,6,group_decoupling_g,-0.756842778910461,-0.28199948501138694,0.4748432938990741,-0.4830461334136289,-0.008202839514554805,0.4748432938990741
30000,7,group_decoupling_g,-0.20638112306081435,0.18993428066010365,0.396315403720918,-0.5626634409121556,-0.16634803719123759,0.396315403720918
30000,8,group_decoupling_g,0.3439898266742738,-0.08121195432089046,-0.42520178099516426,-1.9406355814518006,-2.365837362446965,-0.42520178099516426
30000,9,group_decoupling_g,0.8317329153125956,0.6284853739330629,-0.20324754137953271,-0.8290906760151899,-1.0323382173947226,-0.20324754137953271
30000,10,group_decoupling_g,-0.1518214682391985,-0.109811932336211,0.042009535902987505,-1.3361044397937976,-1.29409490389081,0.042009535902987505
30000,11,group_decoupling_g,-0.17043524670467836,0.10523987453359807,0.2756751212382764,0.3136957913953844,0.5893709126336608,0.2756751212382764
30000,12,group_decoupling_g,-0.5882778913852573,-0.14430617219726094,0.4439717191879964,-0.6992801840854233,-0.25530846489742687,0.4439717191879964
30000,13,group_decoupling_g,-0.7869198807900628,-0.5102571781311656,0.27666270265889725,-0.6963041924555133,-0.4196414897966161,0.27666270265889725
30000,14,group_decoupling_g,0.37134188452026784,0.191280927505596,-0.18006095701467184,-0.7538499517660313,-0.9339109087807032,-0.18006095701467184
30000,15,group_decoupling_g,0.09952771463492471,0.35511137131902815,0.25558365668410343,-0.5791250155780518,-0.3235413588939484,0.25558365668410343
30000,16,group_decoupling_g,0.12204225681876979,-0.38739169493229264,-0.5094339517510624,0.6065392683394899,0.09710531658842747,-0.5094339517510624
30000,17,group_decoupling_g,0.06890970857557055,1.425846066763136,1.3569363581875655,-0.26141346053519543,1.09552289765237,1.3569363581875655
30000,18,group_decoupling_g,-0.13006470114258462,-0.9827731279092411,-0.8527084267666565,-0.4038551570155786,-1.256563583782235,-0.8527084267666565
30000,19,group_decoupling_g,0.5457857250876013,0.5141785655838871,-0.03160715950371418,-0.012111993649210895,-0.04371915315292507,-0.03160715950371418
30000,20,group_decoupling_g,-0.3294819548896286,0.5215206919520186,0.8510026468416472,-0.4794408562849575,0.3715617905566897,0.8510026468416472
30000,21,group_decoupling_g,-0.10721765893469248,0.8654564726392635,0.972674131573956,-1.087479978568946,-0.11480584699498997,0.972674131573956
30000,22,group_decoupling_g,-0.030247419361622452,0.6379444827945238,0.6681919021561462,-1.7507354176831265,-1.0825435155269802,0.6681919021561462
30000,23,group_decoupling_g,0.2721163643904828,0.19783407818876508,-0.07428228620171773,0.7899864862857814,0.7157042000840637,-0.07428228620171773
30000,24,group_decoupling_g,-0.10937233319085582,0.10646019079956393,0.21583252399041974,-0.01976643080802587,0.19606609318239387,0.21583252399041974
30000,25,group_decoupling_g,-0.4330638484266084,0.6111611859653308,1.044225034391939,-1.008736508488763,0.035488525903176305,1.0442250343919393
30000,26,group_decoupling_g,0.4936899491334874,-0.6975694582970255,-1.191259407430513,-0.0997982880827395,-1.2910576955132524,-1.191259407430513
30000,27,group_decoupling_g,0.13429381284484254,0.6502706437525287,0.5159768309076862,-0.21918827124909201,0.2967885596585942,0.5159768309076862
30000,28,group_decoupling_g,-0.2762989972095029,-0.6056986148347212,-0.3293996176252183,-0.6282246502867961,-0.9576242679120144,-0.3293996176252183
30000,29,group_decoupling_g,-0.0606581104136934,1.2321354368788646,1.292793547292558,-0.6718946326299486,0.6208989146626094,1.292793547292558
30000,30,group_decoupling_g,-0.41615033618980113,-0.330151170130089,0.08599916605971214,-0.4646528356975721,-0.37865366963785996,0.08599916605971214
36000,1,group_decoupling_g,-0.39928429783924724,-0.08990270425982039,0.30938159357942685,-0.54693006788436,-0.2375484743049332,0.30938159357942685
36000,2,group_decoupling_g,-0.02823661560003532,0.3760115117782099,0.4042481273782452,-0.2824928537191187,0.12175527365912653,0.4042481273782452
36000,3,group_decoupling_g,0.9240720933702264,-0.0038961834067825496,-0.927968276777009,-0.1371476795524016,-1.0651159563294106,-0.927968276777009
36000,4,group_decoupling_g,-0.2865813442248957,-0.12617189621787217,0.1604094480070235,-1.2505674270418594,-1.090157979034836,0.1604094480070235
36000,5,group_decoupling_g,0.14211476490429353,0.4552733538295093,0.31315858892521575,-1.6314276064617905,-1.3182690175365748,0.31315858892521575
36000,6,group_decoupling_g,-1.214355297201313,-0.46466653920417844,0.7496887579971345,-0.9405586517044808,-0.1908698937073463,0.7496887579971345
36000,7,group_decoupling_g,0.4584454388710455,-0.3484799039660724,-0.8069253428371179,0.10216312101970426,-0.7047622218174137,-0.8069253428371179
36000,8,group_decoupling_g,-0.4949474008318262,-0.2794585595003982,0.21548884133142798,-2.7795728089579006,-2.5640839676264724,0.2154888413314282
36000,9,group_decoupling_g,1.3365573387325682,0.6434500702855759,-0.6931072684469923,-0.32426625259521735,-1.0173735210422097,-0.6931072684469923
36000,10,group_decoupling_g,0.18892568213441718,0.2976145331998228,0.1086888510654056,-0.9953572894201819,-0.8866684383547763,0.1086888510654056
36000,11,group_decoupling_g,-0.2748065039723251,0.14241791469385823,0.4172244186661833,0.20932453412773766,0.626548952793921,0.4172244186661833
36000,12,group_decoupling_g,-0.707947308592175,-0.3298152834352901,0.37813202515688493,-0.818949601292341,-0.440817576135456,0.37813202515688493
36000,13,group_decoupling_g,-0.8081322472096175,-0.7640691786679441,0.04406306854167341,-0.717516558875068,-0.6734534903333946,0.04406306854167341
36000,14,group_decoupling_g,0.653159287451198,0.4838424525825924,-0.1693168348686056,-0.47203254883510115,-0.6413493837037068,-0.1693168348686056
36000,15,group_decoupling_g,-0.08589185551210221,0.1860327576448615,0.2719246131569637,-0.7645445857250788,-0.49261997256811507,0.2719246131569637
36000,16,group_decoupling_g,0.051209803400484866,0.2660007454451703,0.2147909420446854,0.535706814921205,0.7504977569658904,0.2147909420446854
36000,17,group_decoupling_g,0.6859920403426956,0.7149779770187783,0.028985936676082735,0.3556688712319296,0.3846548079080123,0.028985936676082735
36000,18,group_decoupling_g,0.8329553435136317,-0.26541705753171874,-1.0983724010453504,0.5591648876406377,-0.5392075134047127,-1.0983724010453504
36000,19,group_decoupling_g,0.27495795244633836,0.23709441343047355,-0.03786353901586481,-0.2829397662904738,-0.3208033053063386,-0.03786353901586481
36000,20,group_decoupling_g,-0.09173907040154505,-0.27407705088763645,-0.1823379804860914,-0.2416979717968739,-0.4240359522829653,-0.1823379804860914
36000,21,group_decoupling_g,0.3440732036807599,-0.48753522638188196,-0.8316084300626418,-0.6361891159534936,-1.4677975460161354,-0.8316084300626418
36000,22,group_decoupling_g,0.5283527816233262,0.20758581636576345,-0.32076696525756276,-1.1921352166981778,-1.5129021819557407,-0.3207669652575629
36000,23,group_decoupling_g,-0.3237984051884606,-0.030461489450274826,0.29333691573818577,0.19407171670683798,0.48740863244502375,0.29333691573818577
36000,24,group_decoupling_g,0.4525851068799871,-0.6063255301944768,-1.0589106370744639,0.542191009262817,-0.5167196278116468,-1.0589106370744639
36000,25,group_decoupling_g,0.18538078882586673,-0.04138128778248218,-0.2267620766083489,-0.3902918712362877,-0.6170539478446366,-0.2267620766083489
36000,26,group_decoupling_g,-0.3545335532610032,-1.1169038384100396,-0.7623702851490364,-0.9480217904772301,-1.7103920756262665,-0.7623702851490364
36000,27,group_decoupling_g,0.9238152352988096,0.4938273460992497,-0.4299878891995599,0.570333151204875,0.14034526200531516,-0.4299878891995599
36000,28,group_decoupling_g,-0.6558668241499632,-1.1271064505524602,-0.47123962640249695,-1.0077924772272564,-1.4790321036297533,-0.47123962640249695
36000,29,group_decoupling_g,-0.448394006167508,0.8282304530939912,1.2766244592614993,-1.0596305283837633,0.216993930877736,1.2766244592614993
36000,30,group_decoupling_g,-0.5247129827783896,0.5068455877570086,1.0315585705353982,-0.5732154822861606,0.45834308824923764,1.0315585705353982
42000,1,group_decoupling_g,0.5735948902628203,-0.34624273632394464,-0.9198376265867649,0.4259491202177075,-0.49388850636905746,-0.9198376265867649
42000,2,group_decoupling_g,0.19555874779090066,-0.8259309545467475,-1.0214897023376481,-0.05869749032818272,-1.0801871926658309,-1.0214897023376481
42000,3,group_decoupling_g,1.983142718594837,0.4064726884013157,-1.5766700301935213,0.9219229456722089,-0.6547470845213124,-1.5766700301935213
42000,4,group_decoupling_g,-0.32676561864979536,-0.5123062401495218,-0.1855406214997264,-1.290751701466759,-1.4762923229664855,-0.1855406214997264
42000,5,group_decoupling_g,0.20203294849273346,0.7243647734507803,0.5223318249580469,-1.5715094228733506,-1.0491775979153037,0.5223318249580469
42000,6,group_decoupling_g,-0.36887400951814264,0.02846448824796033,0.39733849776610297,-0.0950773640213105,0.30226113374479247,0.39733849776610297
42000,7,group_decoupling_g,0.8252110015485902,0.35656739867087395,-0.4686436028777162,0.46892868369724894,0.0002850808195327126,-0.4686436028777162
42000,8,group_decoupling_g,0.14600762101683906,0.38881357347818235,0.2428059524613433,-2.1386177871092356,-1.895811834647892,0.2428059524613435
42000,9,group_decoupling_g,0.7199639692051738,0.3625901238619602,-0.3573738453432136,-0.9408596221226118,-1.2982334674658254,-0.3573738453432136
42000,10,group_decoupling_g,0.20480024041577116,-0.29584962629868494,-0.5006498667144561,-0.9794827311388279,-1.480132597853284,-0.5006498667144561
42000,11,group_decoupling_g,0.05969286765370563,-1.2987173602505617,-1.3584102279042674,0.5438239057537684,-0.814586322150499,-1.3584102279042674
42000,12,group_decoupling_g,-0.7383307443791887,-0.6669343254201372,0.07139641895905147,-0.8493330370793546,-0.7779366181203031,0.07139641895905147
42000,13,group_decoupling_g,-0.9756557710158167,-1.0279580242959963,-0.05230225328017957,-0.8850400826812672,-0.9373423359614468,-0.05230225328017957
42000,14,group_decoupling_g,-0.26650404502089287,-0.13956509665584704,0.12693894836504582,-1.391695881307192,-1.2647569329421462,0.12693894836504582
42000,15,group_decoupling_g,-0.1861491033731082,0.22359611748889696,0.40974522086200516,-0.8648018335860848,-0.4550566127240796,0.40974522086200516
42000,16,group_decoupling_g,-0.22606198000727407,-0.78336299057795,-0.5573010105706759,0.25843503151344605,-0.2988659790572299,-0.5573010105706759
42000,17,group_decoupling_g,0.4271748053157385,0.21248675485093593,-0.21468805046480255,0.0968516362049725,-0.11783641425983005,-0.21468805046480255
42000,18,group_decoupling_g,-0.07141063087294208,-0.6715758986949867,-0.6001652678220446,-0.3452010867459361,-0.9453663545679807,-0.6001652678220446
42000,19,group_decoupling_g,-0.10432444405242536,0.07175776653844301,0.17608221059086837,-0.6622221627892375,-0.48613995219836914,0.17608221059086837
42000,20,group_decoupling_g,-0.1808766048521897,0.2666368053974375,0.4475134102496272,-0.33083550624751856,0.11667790400210865,0.4475134102496272
42000,21,group_decoupling_g,-0.15153295882935902,-0.9464441999555993,-0.7949112411262402,-1.1317952784636125,-1.9267065195898527,-0.7949112411262402
42000,22,group_decoupling_g,-0.6523573276577341,-0.9354692470213612,-0.2831119193636271,-2.372845325979238,-2.655957245342865,-0.2831119193636269
42000,23,group_decoupling_g,-0.16350502507141917,-0.18570778237952146,-0.022202757308102283,0.3543650968238794,0.3321623395157771,-0.022202757308102283
42000,24,group_decoupling_g,0.08371225161443796,0.40718405794900603,0.32347180633456807,0.1733181539972679,0.496789960331836,0.32347180633456807
42000,25,group_decoupling_g,-0.3962726054317387,0.10476788376927626,0.501040489201015,-0.9719452654938932,-0.4709047762928782,0.501040489201015
42000,26,group_decoupling_g,-0.8916883847777455,-0.5342370468092008,0.35745133796854467,-1.4851766219939724,-1.1277252840254277,0.35745133796854467
42000,27,group_decoupling_g,0.7123664102481932,0.3421038602752451,-0.37026254997294816,0.3588843261542587,-0.01137822381868947,-0.37026254997294816
42000,28,group_decoupling_g,-0.12322382134551702,0.009655668703408171,0.1328794900489252,-0.4751494744228102,-0.342269984373885,0.1328794900489252
42000,29,group_decoupling_g,-0.6792646863197811,0.742225314537954,1.4214900008577351,-1.2905012085360363,0.1309887923216988,1.4214900008577351
42000,30,group_decoupling_g,-0.5062805897987479,0.016865459913721015,0.5231460497124689,-0.5547830893065189,-0.031637039594049954,0.5231460497124689
48000,1,group_decoupling_g,0.7218041861475739,-0.99265716758832,-1.714461353735894,0.5741584161024611,-1.1403029376334328,-1.714461353735894
48000,2,group_decoupling_g,0.8405768804945319,-0.8710645044583123,-1.7116413849528442,0.5863206423754486,-1.1253207425773957,-1.7116413849528442
48000,3,group_decoupling_g,-0.1585150498810617,1.198004765046993,1.3565198149280546,-1.2197348228036897,0.1367849921243649,1.3565198149280546
48000,4,group_decoupling_g,-0.5363882156608633,-0.7039817306408578,-0.16759351497999453,-1.5003742984778268,-1.6679678134578215,-0.16759351497999475
48000,5,group_decoupling_g,0.3637457797248178,0.28833278866817813,-0.07541299105663968,-1.4097965916412663,-1.485209582697906,-0.07541299105663968
48000,6,group_decoupling_g,-1.0888624562087306,-0.5750473220936494,0.5138151341150812,-0.8150658107118984,-0.30125067659681726,0.5138151341150812
48000,7,group_decoupling_g,0.3071699667704586,-0.3739401584836122,-0.6811101252540708,-0.04911235108088263,-0.7302224763349534,-0.6811101252540708
48000,8,group_decoupling_g,0.4016887962837621,0.3809995266763331,-0.020689269607429006,-1.8829366118423123,-1.9036258814497413,-0.020689269607429006
48000,9,group_decoupling_g,0.997268860056765,-0.8169685325995932,-1.8142373926563582,-0.6635547312710206,-2.4777921239273786,-1.814237392656358
48000,10,group_decoupling_g,-0.3666889768758663,-0.38452017947010564,-0.017831202594239315,-1.5509719484304654,-1.5688031510247047,-0.017831202594239315
48000,11,group_decoupling_g,-0.02619017296226711,-0.8005072634684867,-0.7743170905062196,0.45794086513779564,-0.3163762253684239,-0.7743170905062196
48000,12,group_decoupling_g,-0.6600503254139418,-0.9888859897400857,-0.32883566432614386,-0.7710526181141077,-1.0998882824402516,-0.32883566432614386
48000,13,group_decoupling_g,0.24608483394894543,-0.8435804438473746,-1.08966527779632,0.3367005222834949,-0.7529647555128252,-1.08966527779632
48000,14,group_decoupling_g,0.3351568477157081,0.09614283006937341,-0.23901401764633468,-0.7900349885705911,-1.0290490062169257,-0.23901401764633468
48000,15,group_decoupling_g,-0.04180760033406372,-0.5186117343759526,-0.4768041340418889,-0.7204603305470403,-1.1972644645889292,-0.4768041340418889
48000,16,group_decoupling_g,0.05160600226517942,-0.8305564096467455,-0.8821624119119249,0.5361030137858995,-0.3460593981260254,-0.8821624119119249
48000,17,group_decoupling_g,0.6053400045746471,0.11988283019312207,-0.485457174381525,0.2750168354638811,-0.2104403389176439,-0.485457174381525
48000,18,group_decoupling_g,-0.36638493498535696,-0.764184087835053,-0.397799152849696,-0.640175390858351,-1.037974543708047,-0.397799152849696
48000,19,group_decoupling_g,-0.4741157425345284,0.35211656182737583,0.8262323043619042,-1.0320134612713405,-0.20578115690943632,0.8262323043619042
48000,20,group_decoupling_g,-0.4737134361597657,-0.011403691684421347,0.46230974447534434,-0.6236723375550945,-0.1613625930797502,0.46230974447534434
48000,21,group_decoupling_g,0.1632434623576695,-0.8258533249964364,-0.9890967873541059,-0.817018857276584,-1.8061156446306899,-0.9890967873541059
48000,22,group_decoupling_g,0.777005081523754,0.10652952630399914,-0.6704755552197549,-0.94348291679775,-1.6139584720175049,-0.6704755552197549
48000,23,group_decoupling_g,-0.43398999593802223,-0.9488351109711228,-0.5148451150331006,0.08388012595727634,-0.43096498907582426,-0.5148451150331006
48000,24,group_decoupling_g,-0.15178878551370367,-0.3672768170550582,-0.21548803154135454,-0.06218288313087372,-0.27767091467222826,-0.21548803154135454
48000,25,group_decoupling_g,-0.4437980277558562,0.3424612742551356,0.7862593020109918,-1.0194706878180106,-0.23321138580701883,0.7862593020109918
48000,26,group_decoupling_g,-0.6939589160479689,-0.7118127223915134,-0.017853806343544498,-1.2874471532641958,-1.3053009596077403,-0.017853806343544498
48000,27,group_decoupling_g,0.8628754217721033,0.7708262886881332,-0.09204913308397011,0.5093933376781687,0.41734420459419863,-0.09204913308397011
48000,28,group_decoupling_g,0.3352767609239944,-0.8804849593154547,-1.215761720239449,-0.01664889215329879,-1.2324106123927479,-1.215761720239449
48000,29,group_decoupling_g,0.060566212135655384,-0.06131544345025208,-0.12188165558590747,-0.5506703100805999,-0.6725519656665073,-0.12188165558590747
