group,seed,episode,tau,phi_g
untrained,25,1,-224,3.280395947134251
untrained,25,1,-219,2.079738487926031
untrained,25,1,-214,2.4225821841071413
untrained,25,1,-209,2.509077488462574
untrained,25,1,-204,2.1085993253415936
untrained,25,1,-199,3.3037273805247747
untrained,25,1,-194,3.3155624008026843
untrained,25,1,-189,3.3905783851366436
untrained,25,1,-184,3.0894828274804937
untrained,25,1,-179,2.2881027441717205
untrained,25,1,-174,2.3646182697980365
untrained,25,1,-169,2.9782270561444717
untrained,25,1,-164,3.061161351047467
untrained,25,1,-159,2.205737672403729
untrained,25,1,-154,0.8710273231874277
untrained,25,1,-149,0.6417622874935174
untrained,25,1,-144,0.8531621809027212
untrained,25,1,-139,1.21058087113287
untrained,25,1,-134,2.2511437771801868
untrained,25,1,-129,1.6597909982202521
untrained,25,1,-124,1.6433104111032444
untrained,25,1,-119,1.657144552006237
untrained,25,1,-114,1.5711475646418127
untrained,25,1,-109,1.424860913371639
untrained,25,1,-104,1.462915932620134
untrained,25,1,-99,1.4929800235511206
untrained,25,1,-94,1.613640599120456
untrained,25,1,-89,1.3521874747622125
untrained,25,1,-84,1.1728822146759628
untrained,25,1,-79,1.1647603127344017
untrained,25,1,-74,0.8805247744948945
untrained,25,1,-69,1.3192557756268108
untrained,25,1,-64,1.7410114274571322
untrained,25,1,-59,1.631847715110361
untrained,25,1,-54,1.611676736791582
untrained,25,1,-49,1.589149130080197
untrained,25,1,-44,1.5539724164822384
untrained,25,1,-39,1.3990907921646643
untrained,25,1,-34,1.1931177010915224
untrained,25,1,-29,2.035608466017517
untrained,25,1,-24,1.7941438005205605
untrained,25,1,-19,1.7395903328976479
untrained,25,1,-14,2.19931674625549
untrained,25,1,-9,2.0328970683761822
untrained,25,1,-4,1.630995477773739
untrained,25,1,1,1.4631608721333478
untrained,25,1,6,1.4845603203616045
untrained,25,1,11,1.5843398574725895
untrained,25,1,16,1.3751720689111981
untrained,25,1,21,1.2471127742056205
untrained,25,1,26,1.1952278343935336
untrained,25,1,31,1.039778456365077
untrained,25,1,36,1.0622619905413764
untrained,25,1,41,1.1202678427832737
untrained,25,1,46,1.3337893602939008
untrained,25,1,51,1.2548816490545263
untrained,25,1,56,1.276115277028401
untrained,25,1,61,1.3622620350728099
untrained,25,1,66,1.6016555449734122
untrained,25,1,71,1.012911700898464
untrained,25,1,76,1.1223716490748907
untrained,25,1,81,1.0550775012023594
untrained,25,1,86,1.3096394672893164
untrained,25,1,91,1.372963062455283
untrained,25,1,96,1.4607621075250194
untrained,25,1,101,1.6172721950383715
untrained,25,1,106,1.5414353773002756
untrained,25,1,111,1.2798392332633863
untrained,25,1,116,0.8833672158327756
untrained,25,1,121,0.9428983072319911
untrained,25,1,126,1.1978409600010507
untrained,25,1,131,1.2742750917427204
untrained,25,1,136,1.5405399617407154
untrained,25,1,141,1.937928682652956
untrained,25,2,-279,4.135594115661155
untrained,25,2,-274,4.0552475843981775
untrained,25,2,-269,2.8855519404733654
untrained,25,2,-264,3.2059573235778256
untrained,25,2,-259,3.2523328671573335
untrained,25,2,-254,4.291619637807983
untrained,25,2,-249,3.960410698867804
untrained,25,2,-244,3.355851347307927
untrained,25,2,-239,3.9833661648285306
untrained,25,2,-234,4.155186031355351
untrained,25,2,-229,4.381306280647707
untrained,25,2,-224,4.569251652919869
untrained,25,2,-219,4.662419596610778
untrained,25,2,-214,3.9463578306931666
untrained,25,2,-209,3.8001552360874005
untrained,25,2,-204,3.8416190568415756
untrained,25,2,-199,4.815534653635339
untrained,25,2,-194,4.6993102600356265
untrained,25,2,-189,3.751220370761648
untrained,25,2,-184,2.9021891372157755
untrained,25,2,-179,2.2179981374404276
untrained,25,2,-174,2.5055931377125487
untrained,25,2,-169,1.0570085801299638
untrained,25,2,-164,1.0380395388045536
untrained,25,2,-159,1.5384335321885514
untrained,25,2,-154,1.9286993357270958
untrained,25,2,-149,1.9159140721889312
untrained,25,2,-144,2.2910412902157504
untrained,25,2,-139,2.551715217602431
untrained,25,2,-134,1.6716281777825284
untrained,25,2,-129,1.6667731954845373
untrained,25,2,-124,1.8044912634296288
untrained,25,2,-119,1.903933392166158
untrained,25,2,-114,1.5445678836016552
untrained,25,2,-109,1.2107574231650564
untrained,25,2,-104,1.756498834106639
untrained,25,2,-99,1.0738390078510176
untrained,25,2,-94,1.7768281049350967
untrained,25,2,-89,1.2808523568142625
untrained,25,2,-84,1.4506665438236015
untrained,25,2,-79,1.6233601481913829
untrained,25,2,-74,1.4246512206113036
untrained,25,2,-69,1.2909407761887692
untrained,25,2,-64,1.7498323999596865
untrained,25,2,-59,1.7443426665441
untrained,25,2,-54,1.6866133221078494
untrained,25,2,-49,1.6230318366077616
untrained,25,2,-44,1.539650269530798
untrained,25,2,-39,2.072595774862169
untrained,25,2,-34,2.0205698785968855
untrained,25,2,-29,1.0118019401115954
untrained,25,2,-24,1.545383738490715
untrained,25,2,-19,1.4077925127503934
untrained,25,2,-14,1.8940429759789226
untrained,25,2,-9,0.4116193047047947
untrained,25,2,-4,1.0165684710376046
untrained,25,2,1,1.2208631019880358
untrained,25,2,6,1.1816715745604258
untrained,25,2,11,1.1083413984098236
untrained,25,2,16,0.8919013833352951
untrained,25,2,21,0.8495042550623457
untrained,25,2,26,0.7670910664805708
untrained,25,2,31,0.6782149867616958
untrained,25,2,36,0.8001520308294268
untrained,25,2,41,0.599629366495146
untrained,25,2,46,0.6847731587175643
untrained,25,2,51,0.7543607375874983
untrained,25,2,56,0.8667206373905134
untrained,25,2,61,1.043700855272001
untrained,25,2,66,1.0957770235821138
untrained,25,2,71,1.171429983155259
untrained,25,2,76,1.2061845077327455
untrained,25,2,81,1.187009042970444
untrained,25,2,86,1.1639074587268716
untrained,25,2,91,1.4430132164029972
untrained,25,2,96,1.0904953707095273
untrained,25,2,101,1.130005906379517
untrained,25,2,106,1.0767452922875327
untrained,25,2,111,1.327789100057505
untrained,25,2,116,1.3827719626704178
untrained,25,2,121,1.366031628269324
untrained,25,2,126,1.2964805108817392
untrained,25,2,131,1.0402328451671976
untrained,25,2,136,0.9871018933127573
untrained,25,2,141,0.7932934814930577
untrained,25,3,-279,3.0297406007432848
untrained,25,3,-274,5.109163238484808
untrained,25,3,-269,5.563082000350276
untrained,25,3,-264,4.281299406312517
untrained,25,3,-259,4.587728054504171
untrained,25,3,-254,2.4783213689317214
untrained,25,3,-249,2.4929318274318235
untrained,25,3,-244,2.442103550846174
untrained,25,3,-239,3.5919348055985134
untrained,25,3,-234,2.170687131531977
untrained,25,3,-229,3.9656399514722844
untrained,25,3,-224,4.446847564019669
untrained,25,3,-219,4.796116088752144
untrained,25,3,-214,4.813100404984123
untrained,25,3,-209,4.21315733032223
untrained,25,3,-204,3.70536337066327
untrained,25,3,-199,3.3436913562928785
untrained,25,3,-194,0.7804254559166357
untrained,25,3,-189,2.3880054636671924
untrained,25,3,-184,2.3358799773979735
untrained,25,3,-179,3.1566140876620725
untrained,25,3,-174,3.1991834608800396
untrained,25,3,-169,3.871929709234988
untrained,25,3,-164,3.026069735037046
untrained,25,3,-159,2.0518743419305006
untrained,25,3,-154,2.023907508921787
untrained,25,3,-149,2.2115046614178238
untrained,25,3,-144,2.3781192634170334
untrained,25,3,-139,2.335755864685315
untrained,25,3,-134,2.271936218283498
untrained,25,3,-129,1.4365716629056542
untrained,25,3,-124,1.3603909026143801
untrained,25,3,-119,2.0238664128525032
untrained,25,3,-114,2.2364548207175177
untrained,25,3,-109,3.178363948242335
untrained,25,3,-104,2.90816929721543
untrained,25,3,-99,2.698278188337955
untrained,25,3,-94,2.3285761484544687
untrained,25,3,-89,0.5540528138382403
untrained,25,3,-84,1.8702964715904087
untrained,25,3,-79,0.7812758503693369
untrained,25,3,-74,0.9902606452017435
untrained,25,3,-69,2.3499117074761564
untrained,25,3,-64,2.6257069424689563
untrained,25,3,-59,2.259318124223458
untrained,25,3,-54,1.6557842580677813
untrained,25,3,-49,1.9037527595250225
untrained,25,3,-44,1.818696022168429
untrained,25,3,-39,1.273646238723137
untrained,25,3,-34,1.1386046173566604
untrained,25,3,-29,1.045004030666909
untrained,25,3,-24,0.9505457937306283
untrained,25,3,-19,0.7278168354920806
untrained,25,3,-14,0.5903762571479736
untrained,25,3,-9,0.6283810992123104
untrained,25,3,-4,0.6051204647234518
untrained,25,3,1,0.7210171608711631
untrained,25,3,6,0.6361530676956224
untrained,25,3,11,0.6120886002187411
untrained,25,3,16,1.0227446150859174
untrained,25,3,21,1.1668627777737473
untrained,25,3,26,1.4232590295230982
untrained,25,3,31,1.6088989589782963
untrained,25,3,36,1.0426370369035678
untrained,25,3,41,1.2179623826561916
untrained,25,3,46,1.122837059246387
untrained,25,3,51,0.8057532495941815
untrained,25,3,56,1.0256657986502653
untrained,25,3,61,0.898657471135053
untrained,25,3,66,0.8376548539005138
untrained,25,3,71,0.592094015394322
untrained,25,3,76,0.8668644167983994
untrained,25,3,81,1.2545313888145282
untrained,25,3,86,0.8148631423164743
untrained,25,3,91,1.2867023936226243
untrained,25,3,96,1.2173062255984732
untrained,25,3,101,1.4828946060620318
untrained,25,3,106,1.2107141085564503
untrained,25,3,111,0.9531770793691352
untrained,25,3,116,0.7221938901310745
untrained,25,3,121,0.8045715297333879
untrained,25,3,126,0.890439278654366
untrained,25,3,131,0.9744684239531096
untrained,25,3,136,0.8603252411318391
untrained,25,3,141,0.9999848444576954
untrained,25,4,-279,3.431440465964304
untrained,25,4,-274,3.966133629814162
untrained,25,4,-269,2.100132098675072
untrained,25,4,-264,2.9228136109063483
untrained,25,4,-259,3.0850860493285506
untrained,25,4,-254,3.2288653221342787
untrained,25,4,-249,3.5529634327416066
untrained,25,4,-244,3.603483222187694
untrained,25,4,-239,3.908790352322255
untrained,25,4,-234,4.131050870990277
untrained,25,4,-229,4.070448597880627
untrained,25,4,-224,3.662392277398016
untrained,25,4,-219,3.7220118779995524
untrained,25,4,-214,3.747236061887232
untrained,25,4,-209,3.8024245639860075
untrained,25,4,-204,4.371530122216133
untrained,25,4,-199,4.777223600816785
untrained,25,4,-194,4.430369151967693
untrained,25,4,-189,3.608028385504888
untrained,25,4,-184,2.9462184361375527
untrained,25,4,-179,2.4343861253132175
untrained,25,4,-174,2.0389982721621083
untrained,25,4,-169,2.232665564901991
untrained,25,4,-164,1.5692188380828298
untrained,25,4,-159,2.4811067668113345
untrained,25,4,-154,2.4268440291110878
untrained,25,4,-149,2.454908655823619
untrained,25,4,-144,2.4330622365748837
untrained,25,4,-139,1.3708472115795527
untrained,25,4,-134,1.600446558276826
untrained,25,4,-129,2.3288867070964514
untrained,25,4,-124,1.4636334914513187
untrained,25,4,-119,2.0348406172686064
untrained,25,4,-114,1.4997786509637259
untrained,25,4,-109,1.4393830865379913
untrained,25,4,-104,1.368266974062352
untrained,25,4,-99,1.2819373061844441
untrained,25,4,-94,1.1786664409050647
untrained,25,4,-89,1.7959643948762833
untrained,25,4,-84,1.9126395314389901
untrained,25,4,-79,1.9925405327827341
untrained,25,4,-74,1.867399797215806
untrained,25,4,-69,1.6481968731170196
untrained,25,4,-64,1.3586702948632294
untrained,25,4,-59,0.8788588046602588
untrained,25,4,-54,1.0837857699426827
untrained,25,4,-49,0.8472647597038176
untrained,25,4,-44,1.436721943322902
untrained,25,4,-39,1.394299286550195
untrained,25,4,-34,1.725760810354461
untrained,25,4,-29,1.6369363894887115
untrained,25,4,-24,0.7485375991423084
untrained,25,4,-19,0.6357205155030967
untrained,25,4,-14,0.7597081529206592
untrained,25,4,-9,0.6662242941297503
untrained,25,4,-4,1.4756509340733208
untrained,25,4,1,1.4110714453657653
untrained,25,4,6,1.5854685545818157
untrained,25,4,11,1.3687405382766609
untrained,25,4,16,0.6645968537127566
untrained,25,4,21,0.6608704992099224
untrained,25,4,26,0.8162309250463807
untrained,25,4,31,0.9106366600219649
untrained,25,4,36,0.9025268590398854
untrained,25,4,41,0.9887893929845428
untrained,25,4,46,1.0656672081627587
untrained,25,4,51,1.0509018136834352
untrained,25,4,56,1.2224329294120886
untrained,25,4,61,1.2236179895190449
untrained,25,4,66,1.19466357902399
untrained,25,4,71,1.3961540058682926
untrained,25,4,76,1.565996654199007
untrained,25,4,81,1.454814830755025
untrained,25,4,86,1.409045172044605
untrained,25,4,91,1.428244157277747
untrained,25,4,96,1.2721535740029313
untrained,25,4,101,0.7822948715719645
untrained,25,4,106,1.2427934559023415
untrained,25,4,111,0.772060429235338
untrained,25,4,116,0.6423212119385111
untrained,25,4,121,0.6413115333117465
untrained,25,4,126,0.7221077423677791
untrained,25,4,131,0.7524270294182349
untrained,25,4,136,0.8548351907019849
untrained,25,4,141,0.7751959513253708
untrained,25,5,-279,3.8709451000749655
untrained,25,5,-274,2.8488423927538413
untrained,25,5,-269,2.5794600092583106
untrained,25,5,-264,2.835796010387279
untrained,25,5,-259,2.975134895340787
untrained,25,5,-254,3.288847939829312
untrained,25,5,-249,3.082578685212651
untrained,25,5,-244,3.0366914347851104
untrained,25,5,-239,2.658523641094604
untrained,25,5,-234,3.2597127115500744
untrained,25,5,-229,5.2628618539093
untrained,25,5,-224,5.64956906708789
untrained,25,5,-219,5.609060639763127
untrained,25,5,-214,5.332335552461308
untrained,25,5,-209,4.787905448480659
untrained,25,5,-204,4.499584380729964
untrained,25,5,-199,3.235745073766335
untrained,25,5,-194,3.858070694386136
untrained,25,5,-189,3.800955870464447
untrained,25,5,-184,3.473932799440828
untrained,25,5,-179,2.9933426375666654
untrained,25,5,-174,1.8245973615801416
untrained,25,5,-169,0.8724385736642781
untrained,25,5,-164,1.1210686681560034
untrained,25,5,-159,1.3999752565035692
untrained,25,5,-154,1.3520729997086172
untrained,25,5,-149,0.9970596130288172
untrained,25,5,-144,0.8019671681677742
untrained,25,5,-139,2.0051407710106703
untrained,25,5,-134,2.134156756344328
untrained,25,5,-129,2.2663458204259923
untrained,25,5,-124,2.346418183562213
untrained,25,5,-119,2.311489011617242
untrained,25,5,-114,1.8006874704545783
untrained,25,5,-109,2.334100364667091
untrained,25,5,-104,2.2721014303393505
untrained,25,5,-99,2.050484930562143
untrained,25,5,-94,2.071112818424199
untrained,25,5,-89,1.3966368305076535
untrained,25,5,-84,1.0011006269068128
untrained,25,5,-79,0.6228701254433449
untrained,25,5,-74,0.6910505436091001
untrained,25,5,-69,1.5300926643298067
untrained,25,5,-64,1.689163772565346
untrained,25,5,-59,1.7636113937181506
untrained,25,5,-54,1.9419585218137887
untrained,25,5,-49,1.9082745852260201
untrained,25,5,-44,3.133274179591502
untrained,25,5,-39,2.222407646371821
untrained,25,5,-34,2.0839553411525444
untrained,25,5,-29,2.0051706142648578
untrained,25,5,-24,1.4509314365937709
untrained,25,5,-19,0.7038117211038453
untrained,25,5,-14,1.1922857182134414
untrained,25,5,-9,1.305589449208723
untrained,25,5,-4,1.0194996335675552
untrained,25,5,1,1.322818814232828
untrained,25,5,6,1.2808683276168282
untrained,25,5,11,1.5280765654278885
untrained,25,5,16,1.7644513658345113
untrained,25,5,21,2.5454100931580186
untrained,25,5,26,2.4674933568783306
untrained,25,5,31,2.4702381013154273
untrained,25,5,36,2.503776232489971
untrained,25,5,41,2.2329059707260672
untrained,25,5,46,1.9699185588090948
untrained,25,5,51,1.7074087039317476
untrained,25,5,56,1.676817682708783
untrained,25,5,61,0.8868082483547448
untrained,25,5,66,0.8910665757196445
untrained,25,5,71,0.9941749419053101
untrained,25,5,76,0.828303293747132
untrained,25,5,81,1.2918022198153716
untrained,25,5,86,0.5107406561059008
untrained,25,5,91,0.7886918430505974
untrained,25,5,96,1.4778361341695325
untrained,25,5,101,1.7603381458476104
untrained,25,5,106,1.808092020719671
untrained,25,5,111,1.8122550833960687
untrained,25,5,116,1.8461132271293466
untrained,25,5,121,1.9720610225324515
untrained,25,5,126,2.0982148372661973
untrained,25,5,131,1.584563117715785
untrained,25,5,136,1.0313134641258772
untrained,25,5,141,1.0898027699106119
untrained,25,6,-279,3.3342268094721126
untrained,25,6,-274,2.789659422998705
untrained,25,6,-269,3.786854953226304
untrained,25,6,-264,3.780579762753025
untrained,25,6,-259,3.908103823941741
untrained,25,6,-254,2.945648234762384
untrained,25,6,-249,2.631580274408552
untrained,25,6,-244,2.3385672891449447
untrained,25,6,-239,1.8706996721347147
untrained,25,6,-234,1.2701334648168348
untrained,25,6,-229,1.2940452117750065
untrained,25,6,-224,1.272498446713927
untrained,25,6,-219,1.2205199732006178
untrained,25,6,-214,1.1323911625573608
untrained,25,6,-209,0.9220012589049318
untrained,25,6,-204,1.4861924933815855
untrained,25,6,-199,2.4227306921559535
untrained,25,6,-194,1.3989914748444696
untrained,25,6,-189,1.2696881774261235
untrained,25,6,-184,1.6277451341532505
untrained,25,6,-179,1.944013492930736
untrained,25,6,-174,2.1037671526775674
untrained,25,6,-169,4.211498021743388
untrained,25,6,-164,4.731930539180704
untrained,25,6,-159,5.1699179370067
untrained,25,6,-154,4.814331295995623
untrained,25,6,-149,4.678546156549922
untrained,25,6,-144,4.4425487979513125
untrained,25,6,-139,4.429503431397256
untrained,25,6,-134,3.394646667396665
untrained,25,6,-129,3.2818623849687905
untrained,25,6,-124,3.505025609391093
untrained,25,6,-119,3.4371517228266506
untrained,25,6,-114,3.2606664439549373
untrained,25,6,-109,1.8284362398650242
untrained,25,6,-104,1.3292748127676255
untrained,25,6,-99,1.1565863917885206
untrained,25,6,-94,1.5750523850946825
untrained,25,6,-89,1.5875611190951093
untrained,25,6,-84,1.6973648199729814
untrained,25,6,-79,1.728835120740214
untrained,25,6,-74,1.3923900819493327
untrained,25,6,-69,1.0781484427301204
untrained,25,6,-64,1.9588814300966773
untrained,25,6,-59,0.7168874643744227
untrained,25,6,-54,1.499237657087382
untrained,25,6,-49,2.033739078153892
untrained,25,6,-44,1.698591754695244
untrained,25,6,-39,2.4991657913154706
untrained,25,6,-34,1.9063226967797795
untrained,25,6,-29,0.6555013973856272
untrained,25,6,-24,1.0217009643495636
untrained,25,6,-19,0.8206730297931828
untrained,25,6,-14,0.8601664059407794
