condition,checkpoint,seed,phi_r_g,phi_r_z,phi_r_g_shuffled,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,whole_to_single_sum,whole_to_parts,downward_reconstructed
default,48000,17,1.8030387376993113,0.06050425569360815,0.0041854707675905,0.6053400045746471,1.0868361006616034,0.058756260056780155,0.23341528422929264,0.8279948981935185,0.19313380395414625,0.17118533944573305,0.05211634804375895,0.8847820483086504,0.6053400045746471,-0.966830047022695,-0.1704075717119316,0.8794455246535938,0.05211634804375895,1.0868361006616034
default,48000,18,1.8592378400783254,0.07025028049895961,0.00435967843236525,-0.3663849349853569,2.1130522798254394,0.045971373308994645,0.7648857574789927,0.37832633095881635,0.7969492649972536,0.7985750062034501,0.17240570767729102,1.1877107723291256,-0.3663849349853569,-1.3886039784274748,-0.9201142951992002,2.019185485068008,0.17240570767729102,2.1130522798254394
default,48000,19,1.914450246718702,0.14116758160428924,0.00360636714500235,-0.4741157425345284,2.14522531417205,0.09832673305678725,0.8898249678076593,0.7863899038862573,1.0133955748338048,0.9048825206419823,0.2490644008980567,1.3203773408809663,-0.4741157425345284,-1.409597262010816,-1.0230597323237327,1.9883914860031824,0.2490644008980567,2.14522531417205
default,48000,20,1.9401759590422194,0.06228737536285835,0.0045448793147456,-0.4737134361597657,2.1495599938594143,0.058360590546014446,0.9988802220479456,0.8048196633771778,0.721778972739344,0.8845225843234954,0.06549737723888466,1.4148181653786278,-0.4737134361597657,-1.697931133225162,-1.0487865888037704,2.118782578049143,0.06549737723888466,2.1495599938594143
default,48000,21,1.702112091776916,0.02949830551749295,0.0038484993069652,0.1632434623576695,1.1831221222757344,0.04064216313939805,0.2715522647294133,1.1537608374401724,0.0063063732064138,0.00297529497060855,0.0599513250500629,1.1230770126497882,0.1632434623576695,-1.4102880592664095,-0.0036948686106399,1.161675133018658,0.0599513250500629,1.1831221222757344
default,48000,22,2.4082512378976184,0.11231832611251795,0.00280657060817665,0.777005081523754,1.5746844516902023,0.10816816353247291,-0.0237228026916989,1.2710556891347107,0.21944253603720093,-2.220446049250313e-16,0.1479308645693091,1.265597722378645,0.777005081523754,-1.3502120834735183,-0.21278312385094472,1.4710569587182247,0.1479308645693091,1.5746844516902023
default,48000,23,2.127492606139233,0.018814837385945048,0.005714090839195,-0.43398999593802223,2.362325126981427,0.10880212044360925,0.9359174823381615,0.6754714752169648,0.9282612528258899,1.030072331982304,0.21641764168681385,1.0233091858851027,-0.43398999593802223,-1.1624958941670915,-1.2993674802673023,2.1459074852946127,0.21641764168681385,2.3623251269814265
default,48000,24,1.8172819887948228,0.06860080894288445,0.00298269706806675,-0.15178878551370364,1.8608231518876435,0.0900966509158773,0.47944414247830724,0.852020979245238,0.5849132915595278,0.9644892708727132,0.18450782670314997,1.2635024689885452,-0.15178878551370364,-1.3367901347310378,-1.0154635433848411,1.7075505615782531,0.18450782670314997,1.8608231518876435
default,48000,25,1.999545466359239,0.08572656728838016,0.00573658790331365,-0.4437980277558562,2.266770790224662,0.10942950061270096,0.7378812569835891,0.7822022226674754,0.8719196610132529,0.6860834593905818,0.24520229116250042,1.3003364097540615,-0.4437980277558562,-1.4275550374735038,-0.96879637374722,1.9745960485986298,0.24520229116250042,2.266770790224662
default,48000,26,1.9846755409289263,0.046231685150059945,0.00344064532920085,-0.6939589160479689,2.6091415100297124,0.0888350097213026,0.9761867918288305,0.4825203456764189,1.170067997575732,0.9003798911089507,0.21369676124000975,1.4785758816418921,-0.6939589160479689,-1.5607274110220062,-1.1754653558701953,2.3137480188954864,0.21369676124000975,2.6091415100297124
default,48000,27,1.6745056727359695,0.10226903352108904,0.00327519262298655,0.8628754217721033,0.8424301642599924,0.0655391970865695,0.12580930106281457,0.8786405055363684,0.0,0.0,0.07098866979671956,0.6345204285920164,0.8628754217721033,-0.6782938842210289,0.0,0.6073558060197798,0.07098866979671956,0.8424301642599924
default,48000,28,1.6994492439369453,0.045421258785747,0.0044018015552042,0.33527676092399433,1.3082739181524805,0.1083426889916414,0.1348007254057568,0.9397844048259474,0.11988694838473196,0.842966274242019,0.0820328963589449,0.42223020320674953,0.33527676092399433,-0.4729360651191662,-1.0395583688627381,1.1991303484493183,0.0820328963589449,1.3082739181524805
default,48000,29,1.703319328602426,0.0802066096594312,0.0071487870559466,0.06056621213565541,1.4914175590092908,0.09069006226897575,0.40186427074616804,1.1019372073899674,0.37956854581905464,0.5730837758780829,0.0564936925060962,1.111485264621939,0.06056621213565541,-1.1635361850320736,-0.5983155423722797,1.274434072153239,0.0564936925060962,1.4914175590092908
default,48000,30,1.8604732119596266,0.0221577432459229,0.0051964287040774,-0.20989678532014183,2.1400574322134833,0.08323863923471089,0.5786095299763448,1.1103304711565274,0.6364153028904965,0.4012000301440505,0.11632161866236254,1.3919292236773542,-0.20989678532014183,-1.5972125608929635,-0.6373372104676034,2.0436545832187036,0.11632161866236254,2.1400574322134833
